SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
1820,1037,420,819,50,1454,1820,1138,1915,1157,998,541,935,501,358,2114,887,1224,119,1273,986,233,159,1258,1557,139,1626,318,450,342,141,416,746,854,135,595,326,961,289,125,489,32
