SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
2751,816,474,260,43,702,1267,908,849,1067,683,410,566,163,513,1337,611,399,216,878,782,268,145,341,2613,195,545,157,368,279,1134,556,1445,429,278,938,755,1210,42,209,78,70
