SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
2469,586,613,743,188,1585,2124,1392,1313,407,717,181,881,229,393,1944,752,985,79,570,677,218,83,807,1060,240,720,558,546,173,190,363,506,693,97,915,838,1103,192,310,121,28
