SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
4046,1902,1799,2349,80,3114,5528,2195,2662,1762,555,1448,1148,665,398,2776,872,2973,86,2352,1395,670,408,2841,2511,835,3740,1149,517,146,1588,2452,1942,522,532,453,1682,2574,130,2433,256,94
