SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
2330,834,519,637,21,2102,2125,2028,1214,1840,593,512,544,268,221,2851,1068,919,112,1266,1873,264,38,938,1105,246,1546,554,614,151,384,260,731,508,75,679,682,1111,46,536,28,23
