SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
2225,241,336,937,70,1505,3286,1932,1874,855,544,480,458,327,350,1074,1621,1762,98,683,680,353,121,1662,1268,91,1065,376,335,68,125,172,1281,166,37,904,940,454,6,14,2,4
