SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
1837,1069,846,1849,199,2724,983,1017,815,1571,392,472,1254,576,582,1150,980,702,39,2709,1852,507,350,1218,1180,131,1425,415,126,302,230,663,751,525,180,207,401,1771,214,206,482,167
