SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
2045,616,448,903,195,1086,2540,1151,1557,1378,605,475,466,707,291,1490,903,1277,64,734,1228,240,189,2968,1132,110,1177,325,417,148,266,197,859,281,119,858,1519,989,11,171,13,72
