SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
2167,742,540,1003,86,2297,2277,1076,1216,1185,344,404,922,371,576,2418,1326,1290,180,970,1484,322,381,909,1230,193,1175,207,701,210,312,247,584,658,316,455,329,1286,122,134,84,40
