SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
2154,397,746,937,61,1944,2748,1968,1012,981,778,1000,805,480,593,1828,925,1581,138,1026,973,178,248,551,1261,325,1132,283,781,65,149,79,840,332,80,643,1080,491,23,78,5,11
