SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
2235,747,425,1192,183,1477,1482,1240,1423,750,496,339,1181,422,612,1494,1287,1163,49,563,1515,177,125,882,899,237,709,470,380,226,260,133,641,599,6,508,735,854,125,128,22,27
