SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
2244,372,1038,306,209,1658,2502,1225,948,922,556,387,915,92,249,1323,1499,1491,202,1450,502,259,96,423,1968,137,552,71,842,228,242,92,1415,356,105,1307,1401,1504,23,26,8,88
