SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
1853,1004,661,1585,206,2466,2095,1240,848,1615,428,494,926,714,382,2395,1091,1015,103,956,1789,297,183,1624,1181,461,1641,887,422,226,327,1056,806,701,219,843,452,945,54,846,47,43
