SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
2339,345,772,799,306,1701,1602,1508,722,549,646,487,991,379,409,1182,705,1129,187,1609,1053,416,166,986,1238,232,871,346,490,216,376,287,1064,504,490,609,517,1112,77,122,28,35
