SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
1927,706,494,1238,35,1020,2454,700,1680,2035,605,284,749,477,370,1505,893,940,92,1454,1382,273,168,1723,2728,79,1055,231,951,338,323,604,391,613,90,727,724,1859,51,28,98,11
