SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
2279,222,781,1424,188,1808,3066,1880,820,917,700,998,524,191,666,1602,1200,1347,33,956,1068,954,67,1762,3566,211,1642,680,824,319,119,267,561,827,114,1310,1847,1016,92,120,69,19
