SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
1580,347,1062,1083,189,1441,2198,1632,1212,627,385,557,584,312,294,2646,812,762,107,2330,914,802,167,940,2100,272,2640,512,561,171,267,1059,1279,598,169,722,639,2346,269,246,409,203
