SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
2762,196,598,783,50,2159,1902,916,1646,534,411,457,713,138,437,938,1180,1143,87,992,572,1265,109,685,1579,155,919,932,408,140,293,758,896,384,118,661,841,1223,198,403,391,37
