SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
2256,560,752,842,199,2236,1851,1271,940,660,436,452,952,226,437,2153,1103,932,159,539,1144,425,113,573,959,305,1107,691,236,260,187,753,748,798,101,818,398,1240,163,173,128,101
