SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
2180,221,637,903,231,1601,1944,1974,1611,791,955,543,617,342,297,2197,1302,1999,47,618,771,260,135,1352,951,667,2437,899,495,88,420,438,661,483,68,1209,1032,731,128,408,55,83
