SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
1645,408,176,436,70,1573,3588,2663,1649,889,1340,739,725,417,661,2376,1533,2045,63,141,901,144,164,1281,1309,323,1105,309,532,209,345,35,1410,613,4,1458,2037,136,39,10,1,3
