SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
1682,650,1031,1441,634,2064,1367,788,850,844,250,395,1264,359,646,1244,1078,957,110,1394,1634,455,448,1551,1293,929,1870,1090,615,180,124,1003,167,379,283,231,180,1471,653,575,1132,572
