SIL,AO,T,UH,JH,IH,N,EH,AA,L,AW,DH,UW,R,Y,M,G,D,SPN,P,OW,TH,ER,B,IY,V,AH,Z,NG,OY,HH,S,EY,W,NSN,AY,AE,K,ZH,F,SH,CH
2209,439,425,841,86,1414,1215,1147,670,539,324,413,757,265,385,1685,1070,706,97,742,867,333,196,392,2156,228,468,452,502,245,709,408,1189,353,164,467,662,1180,397,162,295,108
